chr	pos	strand	context	ratio	eff_CT_count	C_count	CT_count	rev_G_count	rev_GA_count	CI_lower	CI_upper
J02459.1	17467	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	17475	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	17483	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	17487	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	17490	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17500	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17513	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17518	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17522	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17525	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17539	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17546	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17555	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	17581	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17585	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17594	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17610	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17615	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	17618	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	17621	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17627	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17632	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17640	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17645	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17654	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17657	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	17672	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	17675	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	17694	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	17699	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	17702	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	17712	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	17723	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	17726	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	17750	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	17765	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	17792	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	17794	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	17807	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	17810	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	17826	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	17846	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	17872	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	17886	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17897	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17904	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17913	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17916	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17920	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	17924	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	17928	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	17936	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	17973	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	17985	+	CG	0.600	10.00	6	16	10	16	0.313	0.832
J02459.1	18009	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	18017	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	18027	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	18050	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	18120	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	18135	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	18137	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	18164	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	18198	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	18205	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	18210	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	18224	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	18231	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	18242	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	18245	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	18257	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	18282	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	18285	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	18298	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	18305	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18324	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18327	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18338	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18356	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18360	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18372	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18383	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18407	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18414	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18419	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18434	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18452	+	CG	0.000	5.00	0	5	5	5	-0.000	0.434
J02459.1	18459	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	18464	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	18473	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	18483	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18486	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18503	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18506	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18510	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18512	+	CG	0.000	7.00	0	7	7	7	0.000	0.354
J02459.1	18521	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18523	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18529	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18551	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18562	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18573	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18579	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18598	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18617	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18623	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18628	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18630	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18640	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18651	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	18662	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18668	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18696	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	18701	+	CG	0.000	7.00	0	7	7	7	0.000	0.354
J02459.1	18717	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18719	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18722	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18726	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18731	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18748	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18767	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18772	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18780	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18791	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18797	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18803	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	18811	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18818	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18830	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	18833	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	18839	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	18849	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	18881	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	18894	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	18920	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	18924	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	18930	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	18934	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	18963	+	CG	0.500	10.00	5	15	10	15	0.237	0.763
J02459.1	18968	+	CG	0.500	10.00	5	15	10	15	0.237	0.763
J02459.1	18985	+	CG	0.300	10.00	3	13	10	13	0.108	0.603
J02459.1	19000	+	CG	0.273	11.00	3	14	11	14	0.097	0.566
J02459.1	19008	+	CG	0.182	11.00	2	13	11	13	0.051	0.477
J02459.1	19023	+	CG	0.100	10.00	1	11	10	11	0.018	0.404
J02459.1	19028	+	CG	0.100	10.00	1	11	10	11	0.018	0.404
J02459.1	19032	+	CG	0.100	10.00	1	11	10	11	0.018	0.404
J02459.1	19050	+	CG	0.100	10.00	1	11	10	11	0.018	0.404
J02459.1	19056	+	CG	0.100	10.00	1	11	10	11	0.018	0.404
J02459.1	19080	+	CG	0.100	10.00	1	11	10	11	0.018	0.404
J02459.1	19092	+	CG	0.083	12.00	1	12	11	11	0.015	0.354
J02459.1	19095	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	19101	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	19105	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	19114	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	19141	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	19151	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	19164	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	19198	+	CG	0.300	10.00	3	13	10	13	0.108	0.603
J02459.1	19201	+	CG	0.250	12.00	3	15	12	15	0.089	0.532
J02459.1	19203	+	CG	0.250	12.00	3	15	12	15	0.089	0.532
J02459.1	19206	+	CG	0.250	12.00	3	15	12	15	0.089	0.532
J02459.1	19231	+	CG	0.357	14.00	5	19	14	19	0.163	0.612
J02459.1	19242	+	CG	0.417	12.00	5	17	12	17	0.193	0.680
J02459.1	19262	+	CG	0.417	12.00	5	17	12	17	0.193	0.680
J02459.1	19268	+	CG	0.417	12.00	5	17	12	17	0.193	0.680
J02459.1	19279	+	CG	0.357	14.00	5	19	14	19	0.163	0.612
J02459.1	19288	+	CG	0.357	14.00	5	19	14	19	0.163	0.612
J02459.1	19293	+	CG	0.357	14.00	5	19	14	19	0.163	0.612
J02459.1	19323	+	CG	0.306	9.82	3	12	9	11	0.110	0.611
J02459.1	19327	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	19336	+	CG	0.167	12.00	2	14	12	14	0.047	0.448
J02459.1	19352	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	19360	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	19379	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	19386	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	19399	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	19416	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	19432	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	19445	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	19461	+	CG	0.385	13.00	5	18	13	18	0.177	0.645
J02459.1	19488	+	CG	0.500	12.00	6	18	12	18	0.254	0.746
J02459.1	19494	+	CG	0.500	12.00	6	18	12	18	0.254	0.746
J02459.1	19498	+	CG	0.500	12.00	6	18	12	18	0.254	0.746
J02459.1	19501	+	CG	0.500	12.00	6	18	12	18	0.254	0.746
J02459.1	19528	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	19537	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	19544	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	19552	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	19561	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	19570	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	19616	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	19619	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	19625	+	CG	0.889	9.00	8	17	9	17	0.565	0.980
J02459.1	19682	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	19696	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	19731	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	19744	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	19759	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	19777	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	19787	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	19791	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	19814	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	19844	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	19858	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	19862	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	19865	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	19877	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	19897	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	19903	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	19930	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	19944	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	19948	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	19959	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	19962	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	19990	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	19992	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	19997	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	19999	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20003	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20020	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20027	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20029	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20042	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20045	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20072	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20074	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20106	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20108	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20111	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20119	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20123	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20126	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20140	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20155	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20162	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20165	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20173	+	CG	0.000	11.00	0	11	11	11	0.000	0.259
J02459.1	20197	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20210	+	CG	0.000	14.00	0	14	14	14	0.000	0.215
J02459.1	20216	+	CG	0.000	13.00	0	13	13	13	0.000	0.228
J02459.1	20234	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20236	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20239	+	CG	0.000	14.00	0	14	14	14	0.000	0.215
J02459.1	20252	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20257	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20260	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20266	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20275	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20287	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20303	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20308	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20321	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20323	+	CG	0.000	7.00	0	7	7	7	0.000	0.354
J02459.1	20329	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20335	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20345	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20358	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20365	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20401	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20405	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20420	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20424	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20437	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20443	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20446	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20467	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20476	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20480	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20485	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20512	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20517	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20522	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20531	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20533	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20540	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20551	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20554	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20557	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20566	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20572	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	20581	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20587	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	20599	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20608	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20620	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20635	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20644	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20647	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	20655	+	CG	0.143	7.00	1	8	7	8	0.026	0.513
J02459.1	20668	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	20676	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	20702	+	CG	0.600	10.00	6	16	10	16	0.313	0.832
J02459.1	20704	+	CG	0.600	10.00	6	16	10	16	0.313	0.832
J02459.1	20716	+	CG	0.600	10.00	6	16	10	16	0.313	0.832
J02459.1	20725	+	CG	0.600	10.00	6	16	10	16	0.313	0.832
J02459.1	20767	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	20776	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	20788	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	20797	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	20821	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	20847	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	20857	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	20862	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	20878	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	20880	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	20910	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	20917	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20932	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20934	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20950	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20953	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20955	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	20965	+	CG	0.000	11.00	0	11	11	11	0.000	0.259
J02459.1	20976	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20992	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	20997	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	21001	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	21037	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	21039	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	21045	+	CG	0.143	7.00	1	8	7	8	0.026	0.513
J02459.1	21057	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	21066	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21075	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21078	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21096	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21099	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21114	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	21123	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	21136	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	21190	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	21220	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	21231	+	CG	0.400	5.00	2	7	5	7	0.118	0.769
J02459.1	21240	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	21249	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21252	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21258	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21274	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21279	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	21289	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	21309	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21343	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	21345	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	21354	+	CG	0.833	12.00	10	22	12	22	0.552	0.953
J02459.1	21374	+	CG	0.833	12.00	10	22	12	22	0.552	0.953
J02459.1	21400	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	21406	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	21410	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	21447	+	CG	0.429	14.00	6	20	14	20	0.214	0.674
J02459.1	21472	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	21477	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	21489	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	21501	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	21504	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	21514	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	21519	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	21538	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	21544	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	21555	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21558	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	21567	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	21592	+	CG	0.857	7.00	6	13	7	13	0.487	0.974
J02459.1	21607	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	21609	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	21738	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	21744	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	21778	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	21787	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
